Timestamp,Src IP,Dst IP,Src Port,Dst Port,Protocol,Length,Src Packet Count,Dst Packet Count,Src Byte Count,Dst Byte Count,Src Port Count,Dst Port Count,Src Length StdDev,Dst Length StdDev
1736949874.836472,17.248.209.72,10.59.108.55,443,63333,6,97,226,440,72094,175264,1,25,453.6002155594236,453.6166054798176
1736949874.836947,10.59.108.55,17.248.209.72,63333,443,6,66,441,226,175330,72094,25,1,453.37711037901505,453.6002155594236
1736949874.846472,10.59.108.55,17.248.209.72,63333,443,6,183,442,226,175513,72094,25,1,452.97778063377365,453.6002155594236
1736949874.847166,10.59.108.55,17.248.209.72,63333,443,6,1121,443,226,176634,72094,25,1,453.77042067597245,453.6002155594236
1736949874.847716,10.59.108.55,17.248.209.72,63333,443,6,1121,444,226,177755,72094,25,1,454.55226125924275,453.6002155594236
1736949874.848254,10.59.108.55,17.248.209.72,63333,443,6,654,445,226,178409,72094,25,1,454.19927832573956,453.6002155594236
1736949874.8487601,10.59.108.55,17.248.209.72,63333,443,6,97,446,226,178506,72094,25,1,453.9168384141512,453.6002155594236
1736949874.856135,17.248.209.72,10.59.108.55,443,63333,6,66,227,446,72160,178506,1,25,452.90696763949234,453.9168384141512
1736949874.857037,17.248.209.72,10.59.108.55,443,63333,6,101,228,446,72261,178506,1,25,452.13648485719614,453.9168384141512
1736949874.857862,17.248.209.72,10.59.108.55,443,63333,6,101,229,446,72362,178506,1,25,451.3694755210649,453.9168384141512
1736949874.858609,17.248.209.72,10.59.108.55,443,63333,6,66,230,446,72428,178506,1,25,450.6844280567105,453.9168384141512
1736949874.85939,10.59.108.55,17.248.209.72,63333,443,6,66,447,230,178572,72428,25,1,453.6831970484208,450.6844280567105
1736949874.923728,52.168.117.168,10.59.108.55,443,51675,6,66,20,447,1653,178572,1,25,36.12154190332528,453.6831970484208
1736949874.924955,52.168.117.168,10.59.108.55,443,51675,6,66,21,447,1719,178572,1,25,35.39390585155263,453.6831970484208
1736949874.9257128,52.168.117.168,10.59.108.55,443,51675,6,160,22,447,1879,178572,1,25,38.34884873283942,453.6831970484208
1736949874.926346,10.59.108.55,52.168.117.168,51675,443,6,66,448,22,178638,1879,25,1,453.4492539753578,38.34884873283942
